id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
245168,tt3077214,0.898296,14000000,16002420,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,106,Drama,231,7.1,2015,12879994.33,14722219.92
301351,tt3787590,0.880938,6000000,11122090,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,96,Drama,412,6.2,2015,5519997.571,10232318.3
268238,tt2555736,0.832487,10000000,85978266,The Second Best Exotic Marigold Hotel,Dev Patel|Judi Dench|Richard Gere|Maggie Smith|Bill Nighy,John Madden,122,Drama,196,6.4,2015,9199995.952,79099969.92
256962,tt1810683,0.829111,20000000,6420319,Little Boy,Jakob Salvati|Emily Watson|Cary-Hiroyuki Tagawa|Michael Rapaport|David Henrie,Alejandro Monteverde,106,Comedy,113,7.1,2015,18399991.9,5906690.881
222936,tt1243974,0.814206,37000000,26250020,Aloha,Bradley Cooper|Emma Stone|Rachel McAdams|John Krasinski|Bill Murray,Cameron Crowe,105,Adventure,469,5.2,2015,34039985.02,24150007.77
10317,tt1018765,0.795762,28000000,7002261,Our Brand Is Crisis,Sandra Bullock|Anthony Mackie|Billy Bob Thornton|Zoe Kazan|Scoot McNairy,David Gordon Green,108,Drama,122,5.7,2015,25759988.67,6442077.285
306745,tt1658801,0.706023,7000000,573335,Freeheld,Julianne Moore|Ellen Page|Steve Carell|Michael Shannon|Luke Grimes,Peter Sollett,103,Romance,86,7.1,2015,6439997.166,527467.9679
292431,tt3774694,0.699932,3000000,695269,Love,Karl Glusman|Aomi Muyock|Klara Kristin|Juan Saavedra|Gaspar No?,Gaspar No?,134,Drama,307,4.7,2015,2759998.786,639647.1986
300693,tt3859076,0.69957,9600000,2541554,Truth,Robert Redford|Cate Blanchett|Elisabeth Moss|Topher Grace|Dennis Quaid,James Vanderbilt,121,Drama,89,6.4,2015,8831996.114,2338228.651
256924,tt1772288,0.690479,10000000,10835752,Danny Collins,Al Pacino|Annette Bening|Jennifer Garner|Bobby Cannavale|Christopher Plummer,Dan Fogelman,107,Comedy,114,6.6,2015,9199995.952,9968887.454
253414,tt3164256,0.689579,15000000,3020664,Rock the Kasbah,Bill Murray|Zooey Deschanel|Bruce Willis|Kate Hudson|Taylor Kinney,Barry Levinson,100,Comedy,56,5.1,2015,13799993.93,2779009.657
320588,tt3766394,0.673792,1000000,14444999,"Hello, My Name Is Doris",Sally Field|Max Greenfield|Beth Behrs|Stephen Root|Natasha Lyonne,Michael Showalter,95,Comedy,87,6.6,2015,919999.5952,13289393.23
157544,tt1524575,0.669351,13000000,1784763,The Vatican Tapes,Olivia Taylor Dudley|Michael Pe?a|Djimon Hounsou|Dougray Scott|Peter Andersson,Mark Neveldine,91,Thriller,164,4.5,2015,11959994.74,1641981.238
283235,tt2891174,0.661471,8000000,1411927,99 Homes,Andrew Garfield|Laura Dern|Michael Shannon|Tim Guinee|J.D. Evermore,Ramin Bahrani,112,Drama,121,6.8,2015,7359996.762,1298972.268
243938,tt2637294,0.661163,14000000,12314651,Hot Tub Time Machine 2,Rob Corddry|Craig Robinson|Clark Duke|Adam Scott|Chevy Chase,Steve Pink,93,Comedy,244,5,2015,12879994.33,11329473.94
254905,tt2893490,0.654046,4000000,143101,Manglehorn,Al Pacino|Chris Messina|Holly Hunter|Harmony Korine|Natalie Wilemon,David Gordon Green,97,Drama,35,5,2015,3679998.381,131652.8621
232572,tt1178665,0.602165,8000000,35991087,A Walk in the Woods,Robert Redford|Nick Nolte|Emma Thompson|Nick Offerman|Kristen Schaal,Ken Kwapis,104,Drama,171,5.4,2015,7359996.762,33111785.47
243940,tt2918436,0.599655,3300000,64110728,The Lazarus Effect,Olivia Wilde|Mark Duplass|Donald Glover|Evan Peters|Sarah Bolger,David Gelb,83,Thriller,327,4.9,2015,3035998.664,58981843.81
239573,tt2358925,0.577814,35000000,14431253,Unfinished Business,Vince Vaughn|Dave Franco|James Marsden|June Diane Raphael|Sienna Miller,Ken Scott,90,Comedy,241,4.9,2015,32199985.83,13276746.92
167810,tt2366608,0.570744,2000000,45431,Lost River,Christina Hendricks|Saoirse Ronan|Eva Mendes|Matt Smith|Iain De Caestecker,Ryan Gosling,95,Fantasy,129,5.7,2015,1839999.19,41796.50161
299245,tt2309260,0.532205,100000,42664410,The Gallows,Cassidy Gifford|Ryan Shoos|Pfeifer Brown|Reese Mishler|Price T. Morgan,Travis Cluff|Chris Lofing,87,Horror,247,5,2015,91999.95952,39251239.93
314385,tt3707106,0.524315,10000000,3334927,By the Sea,Angelina Jolie|Brad Pitt|M?lanie Laurent|Melvil Poupaud|Niels Arestrup,Angelina Jolie,122,Drama,82,5.4,2015,9199995.952,3068131.49
253331,tt2883434,0.46209,9000000,21571189,Black or White,Kevin Costner|Jennifer Ehle|Gillian Jacobs|Octavia Spencer|Bill Burr,Mike Binder,121,Drama,72,6.7,2015,8279996.357,19845485.15
297806,tt1490785,0.450872,13000000,1646788,I Saw the Light,Tom Hiddleston|Elizabeth Olsen|David Krumholtz|Bradley Whitford|Maddie Hasson,Marc Abraham,123,Drama,19,5.6,2015,11959994.74,1515044.293
266639,tt3614530,0.435582,5000000,2333684,Jem and the Holograms,Aubrey Peeples|Stefanie Scott|Aurora Perrineau|Hayley Kiyoko|Barnaby Carpenter,Jon M. Chu,119,Drama,69,5.7,2015,4599997.976,2146988.335
283587,tt1365050,0.424813,6000000,90777,Beasts of No Nation,Idris Elba|Opeyemi Fagbohungbe|Abraham Attah|Richard Pepple|Ama K. Abebrese,Cary Fukunaga,137,Drama,306,7.5,2015,5519997.571,83514.80325
234212,tt1841642,0.414913,3000000,3387000,Demonic,Maria Bello|Frank Grillo|Cody Horn|Dustin Milligan|Megan Park,Will Canon,83,Thriller,91,5,2015,2759998.786,3116038.629
308638,tt3534602,0.402236,447524,771317,The D Train,Jack Black|James Marsden|Kathryn Hahn|Jeffrey Tambor|Mike White,Andrew Mogel|Jarrad Paul,101,Drama,47,4.2,2015,411721.8988,709611.3278
245846,tt2325977,0.365901,10000000,17472,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,Kim Farrant,111,Drama,48,5,2015,9199995.952,16074.23293
331190,tt3268668,0.336107,2000000,2801508,Captive,Kate Mara|David Oyelowo|Michael Kenneth Williams|Mimi Rogers|Leonor Varela,Jerry Jameson,97,Crime,55,5.7,2015,1839999.19,2577386.226
343795,tt4337690,0.298751,5000000,4842699,90 Minutes in Heaven,Kate Bosworth|Hayden Christensen|Hudson Meek|Bobby Batson|Elizabeth Hunter,Michael Polish,121,Drama,24,5.7,2015,4599997.976,4455281.12
309304,tt4270516,0.259794,600000,7087452,Grandma,Lily Tomlin|Julia Garner|Marcia Gay Harden|Judy Greer|Laverne Cox,Paul Weitz,78,Drama,81,5.6,2015,551999.7571,6520452.971
323272,tt3832914,0.731022,3000000,67790117,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,120,Drama,57,6.9,2015,2759998.786,62366880.2
273899,tt3018070,0.076109,13500000,187674,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,Roland Emmerich,129,Drama,14,5.6,2015,12419994.54,172660.004
157336,tt0816692,24.949134,165000000,621752480,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Christopher Nolan,169,Adventure,6498,8,2014,151980023.4,572690645.1
118340,tt2015381,14.311205,170000000,773312399,Guardians of the Galaxy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel|Bradley Cooper,James Gunn,121,Action,5612,7.9,2014,156585478.6,712291130.2
100402,tt1843866,12.971027,170000000,714766572,Captain America: The Winter Soldier,Chris Evans|Scarlett Johansson|Sebastian Stan|Samuel L. Jackson|Robert Redford,Joe Russo|Anthony Russo,136,Action,3848,7.6,2014,156585478.6,658365092.9
245891,tt2911666,11.422751,20000000,78739897,John Wick,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,Chad Stahelski|David Leitch,101,Action,2712,7,2014,18421821.02,72526614.47
131631,tt1951265,10.739009,125000000,752100229,The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,Francis Lawrence,123,Science Fiction,3590,6.6,2014,115136381.3,692752790.2
122917,tt2310332,10.174599,250000000,955119788,The Hobbit: The Battle of the Five Armies,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,Peter Jackson,144,Adventure,3110,7.1,2014,230272762.7,879752289.1
177572,tt2245084,8.691294,165000000,652105443,Big Hero 6,Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung,Don Hall|Chris Williams,102,Adventure,4185,7.8,2014,151980023.4,600648487.7
205596,tt2084970,8.110711,14000000,233555708,The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,Morten Tyldum,113,History,3478,8,2014,12895274.71,215126072.5
198663,tt1790864,7.137273,34000000,348319861,The Maze Runner,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,Wes Ball,113,Action,3425,7,2014,31317095.73,320834306.8
194662,tt2562232,6.907148,18000000,103215094,Birdman,Michael Keaton|Zach Galifianakis|Edward Norton|Emma Stone|Naomi Watts,Alejandro Gonz?lez I??rritu,119,Drama,2801,7.3,2014,16579638.91,95070499.39
210577,tt2267998,6.438727,61000000,369330363,Gone Girl,Ben Affleck|Rosamund Pike|Carrie Coon|Neil Patrick Harris|Tyler Perry,David Fincher,145,Mystery,3720,7.9,2014,56186554.1,340186892.1
228150,tt2713180,6.415818,68000000,211817906,Fury,Brad Pitt|Shia LaBeouf|Logan Lerman|Michael Pe?a|Jon Bernthal,David Ayer,135,War,2572,7.4,2014,62634191.45,195103577.6
181533,tt2692250,6.286692,127000000,349424282,Night at the Museum: Secret of the Tomb,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,Shawn Levy,97,Adventure,1111,6.1,2014,116978563.4,321851579.1
157350,tt1840309,6.14502,85000000,288747895,Divergent,Shailene Woodley|Theo James|Kate Winslet|Miles Teller|Ray Stevenson,Neil Burger,139,Action,3038,6.9,2014,78292739.32,265963102
127585,tt1877832,6.052479,250000000,746000000,X-Men: Days of Future Past,Hugh Jackman|James McAvoy|Patrick Stewart|Michael Fassbender|Ian McKellen,Bryan Singer,131,Action,4006,7.6,2014,230272762.7,687133923.9
240832,tt2872732,5.947136,40000000,463360063,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Luc Besson,89,Action,3699,6.3,2014,36843642.03,426796807.3
98566,tt1291150,5.787396,125000000,477200000,Teenage Mutant Ninja Turtles,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Jonathan Liebesman,101,Science Fiction,1836,5.8,2014,115136381.3,439544649.4
225886,tt1956620,5.701683,40000000,126069509,Sex Tape,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,Jake Kasdan,97,Comedy,1150,5.3,2014,36843642.03,116121496.5
242582,tt2872718,5.522641,8500000,38697217,Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,Dan Gilroy,117,Crime,2087,7.6,2014,7829273.932,35643660.27
91314,tt2109248,4.983782,210000000,245500000,Transformers: Age of Extinction,Mark Wahlberg|Stanley Tucci|Nicola Peltz|Jack Reynor|Li Bingbing,Michael Bay,165,Science Fiction,2161,5.9,2014,193429120.7,226127853
120467,tt2278388,4.93082,30000000,174600318,The Grand Budapest Hotel,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,Wes Anderson,99,Comedy,2802,7.9,2014,27632731.52,160822790.4
244786,tt2582802,4.780419,3300000,13993093,Whiplash,Miles Teller|J.K. Simmons|Melissa Benoist|Austin Stowell|Jayson Blair,Damien Chazelle,105,Drama,2372,8.2,2014,3039600.468,12888912.73
119450,tt2103281,4.452507,170000000,708200000,Dawn of the Planet of the Apes,Andy Serkis|Jason Clarke|Toby Kebbell|Keri Russell|Judy Greer,Matt Reeves,130,Science Fiction,2625,7.4,2014,156585478.6,652316682.2
156022,tt0455944,4.145209,55000000,192330738,The Equalizer,Denzel Washington|Marton Csokas|Chlo? Grace Moretz|David Harbour|Haley Bennett,Antoine Fuqua,132,Thriller,2100,7.2,2014,50660007.79,177154121.6
227159,tt2170439,4.105685,42000000,106645357,Horrible Bosses 2,Jason Bateman|Jason Sudeikis|Charlie Day|Jennifer Aniston|Kevin Spacey,Sean Anders,108,Comedy,1033,6.1,2014,38685824.13,98230083.94
102382,tt1872181,4.101979,200000000,705717432,The Amazing Spider-Man 2,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Colm Feore,Marc Webb,142,Action,2813,6.6,2014,184218210.2,650030011
137113,tt1631867,3.990452,178000000,370541256,Edge of Tomorrow,Tom Cruise|Emily Blunt|Brendan Gleeson|Bill Paxton|Jonas Armstrong,Doug Liman,113,Action,3267,7.7,2014,163954207,341302234.8
228967,tt2788710,3.989231,44000000,11305175,The Interview,James Franco|Seth Rogen|Lizzy Caplan|Randall Park|Diana Bang,Evan Goldberg|Seth Rogen,112,Action,1657,6.1,2014,40528006.23,10413095.52
190859,tt2179136,3.863074,58800000,542307423,American Sniper,Bradley Cooper|Sienna Miller|Kyle Gallner|Cole Konis|Ben Reed,Clint Eastwood,134,War,3004,7.5,2014,54160153.79,499514514.1
147441,tt1528100,3.81374,140000000,268031828,Exodus: Gods and Kings,Christian Bale|Joel Edgerton|John Turturro|Aaron Paul|Ben Mendelsohn,Ridley Scott,153,Adventure,1377,5.6,2014,128952747.1,246881718.1
124905,tt0831387,3.689601,160000000,529076069,Godzilla,Aaron Taylor-Johnson|Ken Watanabe|Elizabeth Olsen|Bryan Cranston|Juliette Binoche,Gareth Edwards,123,Action,2169,6.2,2014,147374568.1,487327232.3
102651,tt1587310,3.582315,180000000,758410378,Maleficent,Angelina Jolie|Elle Fanning|Juno Temple|Sharlto Copley|Isobelle Molloy,Robert Stromberg,97,Fantasy,2928,7,2014,165796389.1,698565012
254904,tt2402157,3.573028,15000000,32556119,The November Man,Pierce Brosnan|Luke Bracey|Olga Kurylenko|Bill Smitrovich|Amila Terzimehic,Roger Donaldson,108,Crime,481,6,2014,13816365.76,29987149.86
242512,tt1204977,3.489314,5000000,102529779,Ouija,Olivia Cooke|Ana Coto|Daren Kagasoff|Bianca A. Santos|Douglas Smith,Stiles White,89,Horror,569,4.9,2014,4605455.254,94439261.87
82702,tt1646971,3.489106,145000000,609123048,How to Train Your Dragon 2,Jay Baruchel|Gerard Butler|Kristen Wiig|Jonah Hill|Cate Blanchett,Dean DeBlois,102,Fantasy,2152,7.7,2014,133558202.4,561057788.3
270303,tt3235888,3.393741,2000000,13500000,It Follows,Maika Monroe|Keir Gilchrist|Olivia Luccardi|Lili Sepe|Bailey Spry,David Robert Mitchell,100,Thriller,1003,6.6,2014,1842182.102,12434729.19
138103,tt2333784,3.34625,90000000,206172544,The Expendables 3,Sylvester Stallone|Jason Statham|Harrison Ford|Arnold Schwarzenegger|Mel Gibson,Patrick Hughes,127,Action,1275,6.2,2014,82898194.57,189903685.2
137106,tt1490017,3.327799,60000000,469160692,The Lego Movie,Will Arnett|Elizabeth Banks|Craig Berry|Alison Brie|David Burrows,Phil Lord|Christopher Miller,100,Adventure,2268,7.5,2014,55265463.05,432139714.8
68737,tt1121096,3.260581,95000000,114178613,Seventh Son,Jeff Bridges|Julianne Moore|Ben Barnes|Alicia Vikander|Kit Harington,Sergey Bodrov,102,Adventure,675,5.1,2014,87503649.82,105168898.6
266856,tt2980516,3.170271,15000000,121201940,The Theory of Everything,Eddie Redmayne|Felicity Jones|Harry Lloyd|David Thewlis|Emily Watson,James Marsh,123,Drama,1960,7.8,2014,13816365.76,111638022.3
193893,tt1924435,3.14993,17000000,136621271,Let's Be Cops,Jake Johnson|Damon Wayans Jr.|Nina Dobrev|Rob Riggle|James D'Arcy,Luke Greenfield,104,Comedy,912,6.4,2014,15658547.86,125840630.1
49017,tt0829150,3.028769,70000000,215529201,Dracula Untold,Luke Evans|Sarah Gadon|Dominic Cooper|Art Parkinson|Charles Dance,Gary Shore,92,Horror,1666,6.1,2014,64476373.55,198522018.2
270946,tt1911658,3.007018,132000000,373552094,Penguins of Madagascar,Tom McGrath|Chris Miller|Christopher Knights|Conrad Vernon|John Malkovich,Simon J. Smith|Eric Darnell,92,Family,939,6.5,2014,121584018.7,344075490.8
224141,tt2180411,2.996038,50000000,212902372,Into the Woods,Meryl Streep|Emily Blunt|James Corden|Anna Kendrick|Chris Pine,Rob Marshall,125,Fantasy,1095,5.6,2014,46054552.54,196102469.5
53182,tt1253863,2.979181,110000000,337580051,300: Rise of an Empire,Sullivan Stapleton|Eva Green|Lena Headey|Callan Mulvey|David Wenham,Noam Murro,102,Action,1664,6.1,2014,101320015.6,310941963.9
227156,tt0435651,2.881991,25000000,66980456,The Giver,Jeff Bridges|Meryl Streep|Brenton Thwaites|Odeya Rush|Alexander Skarsg?rd,Phillip Noyce,94,Drama,1151,6.3,2014,23027276.27,61695098.6
187017,tt2294449,2.805019,50000000,188441614,22 Jump Street,Jonah Hill|Channing Tatum|Dave Franco|Ice Cube|Nick Offerman,Phil Lord|Christopher Miller,112,Crime,2416,7,2014,46054552.54,173571884.2
169917,tt0365907,2.777996,28000000,53181600,A Walk Among the Tombstones,Liam Neeson|Dan Stevens|David Harbour|Boyd Holbrook|Adam David Thompson,Scott Frank,113,Crime,823,6.2,2014,25790549.42,48985095.83
116149,tt1109624,2.721864,55000000,259207227,Paddington,Nicole Kidman|Peter Capaldi|Ben Whishaw|Michael Gambon|Imelda Staunton,Paul King,95,Comedy,606,7.1,2014,50660007.79,238753457.1
284276,tt3442006,2.692691,7000000,2360281,Cake,Jennifer Aniston|Anna Kendrick|William H. Macy|Adriana Barraza|Felicity Huffman,Daniel Barnz,102,Drama,255,6.1,2014,6447637.355,2174033.706
212778,tt2883512,2.67235,11000000,45967935,Chef,Jon Favreau|John Leguizamo|Bobby Cannavale|Emjay Anthony|Scarlett Johansson,Jon Favreau,115,Comedy,866,7.2,2014,10132001.56,42340653.55
238636,tt2975578,2.611251,9000000,108782847,The Purge: Anarchy,Frank Grillo|Carmen Ejogo|Zach Gilford|Kiele Sanchez|Zo? Borde,James DeMonaco,104,Horror,1126,6.6,2014,8289819.457,100198906.8
218043,tt2467046,2.601775,16000000,19682924,Left Behind,Nicolas Cage|Chad Michael Murray|Lea Thompson|Nicky Whelan|Martin Klebba,Vic Armstrong,110,Thriller,253,3.8,2014,14737456.81,18129765.15
85350,tt1065073,2.595951,4000000,44349000,Boyhood,Ellar Coltrane|Patricia Arquette|Ethan Hawke|Elijah Smith|Lorelei Linklater,Richard Linklater,164,Drama,1343,7.6,2014,3684364.203,40849467.01
241239,tt2937898,2.576396,20000000,12007070,A Most Violent Year,Oscar Isaac|Jessica Chastain|Albert Brooks|Elyes Gabel|David Oyelowo,J.C. Chandor,125,Action,384,6.4,2014,18421821.02,11059604.72
184315,tt1267297,2.549403,100000000,243400000,Hercules,Dwayne Johnson|Ian McShane|John Hurt|Rufus Sewell|Aksel Hennie,Brett Ratner,99,Action,1215,5.6,2014,92109105.08,224193561.8
86834,tt1959490,2.526779,125000000,362637473,Noah,Russell Crowe|Jennifer Connelly|Emma Watson|Logan Lerman|Anthony Hopkins,Darren Aronofsky,139,Drama,1589,5.5,2014,115136381.3,334022131.1
205587,tt1872194,2.523101,50000000,83719388,The Judge,Robert Downey Jr.|Robert Duvall|Vera Farmiga|Vincent D'Onofrio|Jeremy Strong,David Dobkin,141,Drama,974,7.2,2014,46054552.54,77113179.06
232672,tt1086772,2.445165,40000000,123494610,Blended,Drew Barrymore|Adam Sandler|Wendi McLendon-Covey|Bella Thorne|Terry Crews,Frank Coraci,117,Comedy,720,6.7,2014,36843642.03,113749780.1
195589,tt2004420,2.376309,18000000,268157400,Neighbors,Seth Rogen|Zac Efron|Rose Byrne|Dave Franco|Ike Barinholtz,Nicholas Stoller,96,Comedy,1829,6.2,2014,16579638.91,246997381.3
249164,tt1355630,2.361267,11000000,78874843,If I Stay,Chlo? Grace Moretz|Jamie Blackley|Liana Liberato|Mireille Enos|Stacy Keach,R.J. Cutler,106,Drama,856,7.2,2014,10132001.56,72650912.02
243683,tt2626350,2.303556,45000000,86165646,Step Up All In,Ryan Guzman|Briana Evigan|Stephen Boss|Misha Gabriel|Izabella Miko,Trish Sie,112,Romance,421,6.7,2014,41449097.28,79366405.41
222935,tt2582846,2.293859,12000000,305151265,The Fault in Our Stars,Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern|Sam Trammell,Josh Boone,125,Romance,2389,7.8,2014,11053092.61,281072099.3
168530,tt1408253,2.165462,25000000,153997819,Ride Along,Ice Cube|Kevin Hart|John Leguizamo|Bruce McGill|Tika Sumpter,Tim Story,99,Action,634,6.1,2014,23027276.27,141846012.9
171274,tt1791528,2.160156,20000000,11110975,Inherent Vice,Joaquin Phoenix|Josh Brolin|Owen Wilson|Katherine Waterston|Reese Witherspoon,Paul Thomas Anderson,148,Comedy,552,6.3,2014,18421821.02,10234219.64
137094,tt1205537,2.141491,60000000,50549107,Jack Ryan: Shadow Recruit,Chris Pine|Keira Knightley|Kevin Costner|Nonso Anozie|Gemma Chan,Kenneth Branagh,105,Action,873,5.9,2014,55265463.05,46560330.08
225574,tt2024469,2.136758,50000000,222809600,Non-Stop,Liam Neeson|Julianne Moore|Scoot McNairy|Michelle Dockery|Nate Parker,Jaume Collet-Serra,106,Action,1648,6.8,2014,46054552.54,205227928.6
206487,tt2397535,2.116264,5500000,3000000,Predestination,Ethan Hawke|Sarah Snook|Noah Taylor|Christopher Kirby|Madeleine West,Michael Spierig|Peter Spierig,97,Science Fiction,1136,7.2,2014,5066000.779,2763273.152
154400,tt1600196,1.957672,12600000,18658381,The Drop,Tom Hardy|Noomi Rapace|James Gandolfini|Matthias Schoenaerts|John Ortiz,Micha?l R. Roskam,106,Drama,583,6.6,2014,11605747.24,17186067.76
97020,tt1234721,1.940735,120000000,239379423,RoboCop,Joel Kinnaman|Gary Oldman|Michael Keaton|Abbie Cornish|Jackie Earle Haley,Jos? Padilha,102,Science Fiction,1709,5.7,2014,110530926.1,220490244.3
157353,tt2209764,1.904422,100000000,103039258,Transcendence,Johnny Depp|Paul Bettany|Rebecca Hall|Kate Mara|Morgan Freeman,Wally Pfister,119,Thriller,1555,5.9,2014,92109105.08,94908538.42
193610,tt2203939,1.900038,40000000,196781193,The Other Woman,Cameron Diaz|Leslie Mann|Kate Upton|Don Johnson|Nikolaj Coster-Waldau,Nick Cassavetes,109,Comedy,1056,6.2,2014,36843642.03,181253395.8
